customer_id,plan,monthly_price,signup_date,cancel_date,renewal_date,churned,payment_method
CUST_00768,Essentials,55,2025-01-09,,2026-01-09,0,paypal
CUST_00769,Advanced,200,2025-11-14,,2026-11-14,0,paypal
CUST_00770,Essentials,55,2024-07-16,,2025-07-16,0,credit_card
CUST_00771,Plus,85,2025-04-27,2025-06-04,,1,bank_transfer
CUST_00772,Advanced,200,2026-02-10,,2027-02-10,0,credit_card
CUST_00773,Simple Start,30,2025-05-22,,2026-05-22,0,bank_transfer
CUST_00774,Essentials,55,2025-12-05,,2026-12-05,0,credit_card
CUST_00775,Advanced,200,2026-04-01,,2027-04-01,0,credit_card
CUST_00776,Simple Start,30,2026-02-07,,2027-02-07,0,credit_card
CUST_00777,Essentials,55,2025-07-28,,2026-07-28,0,credit_card
CUST_00778,Advanced,200,2025-11-28,,2026-11-28,0,paypal
CUST_00779,Simple Start,30,2025-09-07,,2026-09-07,0,credit_card
CUST_00780,Advanced,200,2024-08-02,,2025-08-02,0,credit_card
CUST_00781,Simple Start,30,2025-03-11,2025-06-21,,1,credit_card
CUST_00782,Essentials,55,2024-09-02,2025-07-20,,1,bank_transfer
CUST_00783,Essentials,55,2024-11-25,,2025-11-25,0,bank_transfer
CUST_00784,Essentials,55,2025-11-04,,2026-11-04,0,paypal
CUST_00785,Plus,85,2025-08-31,,2026-08-31,0,paypal
CUST_00786,Plus,85,2025-01-01,,2026-01-01,0,paypal
CUST_00787,Simple Start,30,2024-08-12,2024-11-29,,1,credit_card
CUST_00788,Simple Start,30,2024-07-10,,2025-07-10,0,credit_card
CUST_00789,Essentials,55,2025-01-17,2025-09-20,,1,paypal
CUST_00790,Advanced,200,2025-08-01,,2026-08-01,0,bank_transfer
CUST_00791,Plus,85,2024-09-27,,2025-09-27,0,bank_transfer
CUST_00792,Essentials,55,2024-07-08,,2025-07-08,0,credit_card
CUST_00793,Advanced,200,2024-07-02,,2025-07-02,0,credit_card
CUST_00794,Essentials,55,2025-06-09,,2026-06-09,0,credit_card
CUST_00795,Essentials,55,2024-07-19,,2025-07-19,0,paypal
CUST_00796,Simple Start,30,2025-01-12,,2026-01-12,0,bank_transfer
CUST_00797,Advanced,200,2024-09-14,,2025-09-14,0,paypal
CUST_00798,Advanced,200,2025-09-21,,2026-09-21,0,credit_card
CUST_00799,Simple Start,30,2025-12-04,,2026-12-04,0,paypal
CUST_00800,Advanced,200,2025-04-19,,2026-04-19,0,credit_card
CUST_00801,Simple Start,30,2024-06-28,2025-06-01,,1,bank_transfer
CUST_00802,Simple Start,30,2025-11-17,2026-03-10,,1,paypal
CUST_00803,Simple Start,30,2025-02-10,2026-01-11,,1,credit_card
CUST_00804,Plus,85,2024-08-23,,2025-08-23,0,credit_card
CUST_00805,Simple Start,30,2024-06-08,2024-08-20,,1,paypal
CUST_00806,Simple Start,30,2024-07-05,,2025-07-05,0,bank_transfer
CUST_00807,Simple Start,30,2025-06-17,2025-09-02,,1,bank_transfer
CUST_00808,Simple Start,30,2025-07-31,,2026-07-31,0,bank_transfer
CUST_00809,Advanced,200,2026-01-07,,2027-01-07,0,bank_transfer
CUST_00810,Advanced,200,2025-06-15,,2026-06-15,0,credit_card
CUST_00811,Simple Start,30,2024-05-26,2025-03-09,,1,credit_card
CUST_00812,Essentials,55,2025-03-10,2025-10-21,,1,bank_transfer
CUST_00813,Simple Start,30,2026-03-13,,2027-03-13,0,credit_card
CUST_00814,Advanced,200,2024-11-25,2025-11-10,,1,credit_card
CUST_00815,Essentials,55,2024-07-16,,2025-07-16,0,paypal
CUST_00816,Essentials,55,2025-10-21,,2026-10-21,0,credit_card
CUST_00817,Plus,85,2025-06-21,,2026-06-21,0,credit_card
CUST_00818,Plus,85,2025-05-13,,2026-05-13,0,paypal
CUST_00819,Advanced,200,2025-07-20,2026-08-18,,1,paypal
CUST_00820,Advanced,200,2024-12-29,,2025-12-29,0,paypal
CUST_00821,Simple Start,30,2024-11-21,,2025-11-21,0,paypal
CUST_00822,Advanced,200,2025-06-03,,2026-06-03,0,credit_card
CUST_00823,Essentials,55,2025-03-31,,2026-03-31,0,bank_transfer
CUST_00824,Simple Start,30,2025-09-22,,2026-09-22,0,bank_transfer
CUST_00825,Plus,85,2025-10-09,,2026-10-09,0,bank_transfer
CUST_00826,Essentials,55,2025-07-02,2026-05-23,,1,bank_transfer
CUST_00827,Plus,85,2024-07-02,2024-10-31,,1,paypal
CUST_00828,Advanced,200,2024-11-12,,2025-11-12,0,bank_transfer
CUST_00829,Plus,85,2025-03-02,,2026-03-02,0,bank_transfer
CUST_00830,Essentials,55,2025-06-13,,2026-06-13,0,paypal
CUST_00831,Advanced,200,2025-07-31,2026-01-23,,1,bank_transfer
CUST_00832,Advanced,200,2024-08-26,,2025-08-26,0,paypal
CUST_00833,Essentials,55,2025-01-16,,2026-01-16,0,paypal
CUST_00834,Plus,85,2024-12-14,,2025-12-14,0,paypal
CUST_00835,Advanced,200,2024-08-30,,2025-08-30,0,bank_transfer
CUST_00836,Simple Start,30,2024-09-21,,2025-09-21,0,paypal
CUST_00837,Simple Start,30,2024-08-18,,2025-08-18,0,credit_card
CUST_00838,Simple Start,30,2024-10-25,2025-01-16,,1,bank_transfer
CUST_00839,Advanced,200,2026-03-09,,2027-03-09,0,bank_transfer
CUST_00840,Simple Start,30,2025-10-31,2026-07-24,,1,paypal
CUST_00841,Simple Start,30,2026-03-13,2026-12-07,,1,paypal
CUST_00842,Advanced,200,2024-11-25,,2025-11-25,0,credit_card
CUST_00843,Simple Start,30,2025-10-24,,2026-10-24,0,bank_transfer
CUST_00844,Advanced,200,2024-09-28,,2025-09-28,0,bank_transfer
CUST_00845,Simple Start,30,2025-07-22,2026-06-26,,1,bank_transfer
CUST_00846,Essentials,55,2024-08-03,,2025-08-03,0,bank_transfer
CUST_00847,Simple Start,30,2026-02-20,2026-04-10,,1,paypal
CUST_00848,Essentials,55,2025-03-23,,2026-03-23,0,credit_card
CUST_00849,Essentials,55,2024-12-03,,2025-12-03,0,credit_card
CUST_00850,Advanced,200,2024-10-17,2025-05-20,,1,bank_transfer
CUST_00851,Advanced,200,2026-03-05,,2027-03-05,0,credit_card
CUST_00852,Simple Start,30,2025-05-09,,2026-05-09,0,paypal
CUST_00853,Advanced,200,2025-04-18,,2026-04-18,0,paypal
CUST_00854,Essentials,55,2025-10-29,2026-01-02,,1,bank_transfer
CUST_00855,Advanced,200,2024-10-09,,2025-10-09,0,paypal
CUST_00856,Advanced,200,2024-09-09,,2025-09-09,0,paypal
CUST_00857,Essentials,55,2025-06-08,,2026-06-08,0,bank_transfer
CUST_00858,Essentials,55,2024-12-20,,2025-12-20,0,credit_card
CUST_00859,Advanced,200,2025-09-27,,2026-09-27,0,bank_transfer
CUST_00860,Essentials,55,2026-01-29,2026-09-30,,1,bank_transfer
CUST_00861,Advanced,200,2026-01-14,,2027-01-14,0,credit_card
CUST_00862,Advanced,200,2025-05-28,,2026-05-28,0,paypal
CUST_00863,Advanced,200,2024-10-03,,2025-10-03,0,paypal
CUST_00864,Essentials,55,2024-06-08,2025-06-14,,1,paypal
CUST_00865,Essentials,55,2025-05-18,,2026-05-18,0,paypal
CUST_00866,Plus,85,2024-11-13,2025-08-04,,1,credit_card
CUST_00867,Advanced,200,2024-11-20,,2025-11-20,0,credit_card
CUST_00868,Advanced,200,2024-11-03,,2025-11-03,0,paypal
CUST_00869,Simple Start,30,2026-02-27,,2027-02-27,0,credit_card
CUST_00870,Advanced,200,2025-01-18,,2026-01-18,0,paypal
CUST_00871,Simple Start,30,2025-02-13,2025-06-19,,1,bank_transfer
CUST_00872,Essentials,55,2024-10-09,,2025-10-09,0,credit_card
CUST_00873,Plus,85,2024-06-15,,2025-06-15,0,credit_card
CUST_00874,Simple Start,30,2024-11-02,,2025-11-02,0,bank_transfer
CUST_00875,Simple Start,30,2025-09-05,2026-03-11,,1,paypal
CUST_00876,Simple Start,30,2024-10-01,,2025-10-01,0,paypal
CUST_00877,Advanced,200,2025-08-15,,2026-08-15,0,bank_transfer
CUST_00878,Plus,85,2026-03-16,,2027-03-16,0,bank_transfer
CUST_00879,Plus,85,2025-10-13,2026-02-10,,1,bank_transfer
CUST_00880,Advanced,200,2025-01-22,,2026-01-22,0,paypal
CUST_00881,Essentials,55,2025-04-21,,2026-04-21,0,bank_transfer
CUST_00882,Plus,85,2025-07-27,,2026-07-27,0,paypal
CUST_00883,Advanced,200,2025-08-17,,2026-08-17,0,paypal
CUST_00884,Simple Start,30,2025-11-02,,2026-11-02,0,credit_card
CUST_00885,Simple Start,30,2024-05-18,,2025-05-18,0,paypal
CUST_00886,Advanced,200,2026-01-05,,2027-01-05,0,paypal
CUST_00887,Simple Start,30,2025-01-18,,2026-01-18,0,paypal
CUST_00888,Simple Start,30,2024-08-05,,2025-08-05,0,bank_transfer
CUST_00889,Essentials,55,2024-07-16,2025-04-04,,1,paypal
CUST_00890,Advanced,200,2024-09-24,,2025-09-24,0,bank_transfer
CUST_00891,Simple Start,30,2024-12-08,,2025-12-08,0,bank_transfer
CUST_00892,Advanced,200,2025-02-13,,2026-02-13,0,paypal
CUST_00893,Advanced,200,2024-06-23,2025-01-30,,1,credit_card
CUST_00894,Plus,85,2024-09-22,,2025-09-22,0,paypal
CUST_00895,Plus,85,2025-02-13,,2026-02-13,0,bank_transfer
CUST_00896,Essentials,55,2025-05-24,2026-01-21,,1,credit_card
CUST_00897,Simple Start,30,2024-07-13,2025-02-19,,1,paypal
CUST_00898,Plus,85,2024-12-05,,2025-12-05,0,paypal
CUST_00899,Advanced,200,2026-04-06,,2027-04-06,0,bank_transfer
CUST_00900,Essentials,55,2025-07-15,,2026-07-15,0,bank_transfer
CUST_00901,Simple Start,30,2025-09-05,,2026-09-05,0,paypal
CUST_00902,Advanced,200,2025-10-06,,2026-10-06,0,paypal
CUST_00903,Advanced,200,2024-08-03,,2025-08-03,0,credit_card
CUST_00904,Advanced,200,2025-03-30,,2026-03-30,0,paypal
CUST_00905,Essentials,55,2025-01-02,,2026-01-02,0,credit_card
CUST_00906,Essentials,55,2025-08-03,,2026-08-03,0,paypal
CUST_00907,Advanced,200,2025-02-21,,2026-02-21,0,paypal
CUST_00908,Plus,85,2026-02-15,,2027-02-15,0,credit_card
CUST_00909,Plus,85,2024-06-05,,2025-06-05,0,credit_card
CUST_00910,Simple Start,30,2024-07-19,,2025-07-19,0,paypal
CUST_00911,Essentials,55,2025-03-21,2026-04-17,,1,paypal
CUST_00912,Simple Start,30,2024-12-08,,2025-12-08,0,credit_card
CUST_00913,Essentials,55,2026-04-04,,2027-04-04,0,paypal
CUST_00914,Plus,85,2024-06-20,,2025-06-20,0,paypal
CUST_00915,Essentials,55,2024-11-08,,2025-11-08,0,paypal
CUST_00916,Essentials,55,2025-11-08,,2026-11-08,0,bank_transfer
CUST_00917,Plus,85,2026-02-03,,2027-02-03,0,bank_transfer
CUST_00918,Simple Start,30,2025-08-17,,2026-08-17,0,paypal
CUST_00919,Simple Start,30,2026-02-11,,2027-02-11,0,paypal
CUST_00920,Simple Start,30,2025-11-01,2026-10-02,,1,credit_card
CUST_00921,Simple Start,30,2024-07-17,2024-12-28,,1,credit_card
CUST_00922,Simple Start,30,2026-04-16,2026-11-17,,1,credit_card
CUST_00923,Advanced,200,2025-12-25,,2026-12-25,0,credit_card
CUST_00924,Advanced,200,2024-09-23,2025-09-08,,1,credit_card
CUST_00925,Essentials,55,2025-04-10,,2026-04-10,0,bank_transfer
CUST_00926,Plus,85,2026-02-14,,2027-02-14,0,bank_transfer
CUST_00927,Essentials,55,2025-12-02,2026-01-06,,1,credit_card
CUST_00928,Simple Start,30,2025-03-21,2025-10-12,,1,bank_transfer
CUST_00929,Advanced,200,2025-06-24,,2026-06-24,0,paypal
CUST_00930,Simple Start,30,2025-09-12,2026-02-19,,1,credit_card
CUST_00931,Essentials,55,2024-09-10,,2025-09-10,0,paypal
CUST_00932,Simple Start,30,2025-07-27,,2026-07-27,0,credit_card
CUST_00933,Essentials,55,2026-03-31,,2027-03-31,0,credit_card
CUST_00934,Essentials,55,2025-10-07,2026-01-15,,1,credit_card
CUST_00935,Simple Start,30,2024-12-16,,2025-12-16,0,credit_card
CUST_00936,Plus,85,2025-10-27,,2026-10-27,0,credit_card
CUST_00937,Simple Start,30,2026-03-30,2027-02-05,,1,paypal
CUST_00938,Plus,85,2025-05-20,,2026-05-20,0,bank_transfer
CUST_00939,Advanced,200,2026-02-10,,2027-02-10,0,bank_transfer
CUST_00940,Essentials,55,2025-06-02,,2026-06-02,0,credit_card
CUST_00941,Plus,85,2025-12-15,,2026-12-15,0,credit_card
CUST_00942,Plus,85,2025-04-05,,2026-04-05,0,credit_card
CUST_00943,Advanced,200,2024-10-27,,2025-10-27,0,bank_transfer
CUST_00944,Advanced,200,2026-03-21,,2027-03-21,0,bank_transfer
CUST_00945,Plus,85,2024-09-17,,2025-09-17,0,paypal
CUST_00946,Advanced,200,2025-03-26,,2026-03-26,0,paypal
CUST_00947,Plus,85,2026-03-27,,2027-03-27,0,paypal
CUST_00948,Simple Start,30,2025-05-06,,2026-05-06,0,credit_card
CUST_00949,Plus,85,2024-12-15,,2025-12-15,0,bank_transfer
CUST_00950,Plus,85,2025-09-22,,2026-09-22,0,credit_card
CUST_00951,Essentials,55,2025-05-31,,2026-05-31,0,bank_transfer
CUST_00952,Essentials,55,2026-03-23,,2027-03-23,0,credit_card
CUST_00953,Essentials,55,2026-02-26,,2027-02-26,0,bank_transfer
CUST_00954,Essentials,55,2025-03-13,,2026-03-13,0,credit_card
CUST_00955,Simple Start,30,2026-01-12,2026-02-16,,1,paypal
CUST_00956,Plus,85,2025-10-25,,2026-10-25,0,paypal
CUST_00957,Plus,85,2025-06-19,,2026-06-19,0,paypal
CUST_00958,Simple Start,30,2024-08-27,,2025-08-27,0,paypal
CUST_00959,Essentials,55,2025-09-01,,2026-09-01,0,credit_card
CUST_00960,Plus,85,2025-03-05,,2026-03-05,0,paypal
CUST_00961,Simple Start,30,2025-05-14,,2026-05-14,0,paypal
CUST_00962,Advanced,200,2024-05-22,,2025-05-22,0,bank_transfer
CUST_00963,Plus,85,2025-08-20,,2026-08-20,0,credit_card
CUST_00964,Essentials,55,2024-08-08,2025-05-17,,1,bank_transfer
CUST_00965,Simple Start,30,2024-12-17,,2025-12-17,0,bank_transfer
CUST_00966,Simple Start,30,2025-11-20,2026-03-17,,1,paypal
CUST_00967,Plus,85,2026-01-01,,2027-01-01,0,credit_card
CUST_00968,Simple Start,30,2026-01-29,,2027-01-29,0,paypal
CUST_00969,Simple Start,30,2025-10-27,,2026-10-27,0,bank_transfer
CUST_00970,Essentials,55,2025-01-01,,2026-01-01,0,bank_transfer
CUST_00971,Simple Start,30,2025-12-10,,2026-12-10,0,paypal
CUST_00972,Simple Start,30,2025-11-21,2025-12-29,,1,credit_card
CUST_00973,Advanced,200,2025-10-20,,2026-10-20,0,bank_transfer
CUST_00974,Plus,85,2026-02-28,,2027-02-28,0,bank_transfer
CUST_00975,Advanced,200,2025-05-17,2025-11-23,,1,bank_transfer
CUST_00976,Simple Start,30,2025-07-24,,2026-07-24,0,paypal
CUST_00977,Advanced,200,2024-11-05,,2025-11-05,0,paypal
CUST_00978,Simple Start,30,2025-01-10,,2026-01-10,0,paypal
CUST_00979,Simple Start,30,2025-08-14,2025-10-07,,1,credit_card
CUST_00980,Essentials,55,2025-05-17,2025-11-28,,1,paypal
CUST_00981,Advanced,200,2024-10-14,,2025-10-14,0,credit_card
CUST_00982,Essentials,55,2025-03-09,,2026-03-09,0,bank_transfer
CUST_00983,Simple Start,30,2026-03-24,,2027-03-24,0,credit_card
CUST_00984,Plus,85,2025-02-06,,2026-02-06,0,credit_card
CUST_00985,Simple Start,30,2026-03-17,2026-09-18,,1,credit_card
CUST_00986,Plus,85,2025-09-18,,2026-09-18,0,paypal
CUST_00987,Advanced,200,2024-05-20,,2025-05-20,0,credit_card
CUST_00988,Essentials,55,2026-01-07,,2027-01-07,0,credit_card
CUST_00989,Essentials,55,2025-12-30,,2026-12-30,0,credit_card
CUST_00990,Advanced,200,2025-09-20,,2026-09-20,0,paypal
CUST_00991,Simple Start,30,2025-05-22,,2026-05-22,0,credit_card
CUST_00992,Advanced,200,2024-10-18,,2025-10-18,0,bank_transfer
CUST_00993,Plus,85,2025-12-25,,2026-12-25,0,bank_transfer
CUST_00994,Essentials,55,2024-05-19,2024-11-16,,1,paypal
CUST_00995,Simple Start,30,2025-02-08,,2026-02-08,0,credit_card
CUST_00996,Essentials,55,2025-06-11,,2026-06-11,0,credit_card
CUST_00997,Advanced,200,2026-02-15,,2027-02-15,0,credit_card
CUST_00998,Essentials,55,2025-05-05,,2026-05-05,0,bank_transfer
CUST_00999,Essentials,55,2025-11-01,,2026-11-01,0,bank_transfer
CUST_01000,Essentials,55,2025-06-01,,2026-06-01,0,paypal
CUST_01001,Plus,85,2026-02-06,,2027-02-06,0,bank_transfer
CUST_01002,Advanced,200,2025-12-02,,2026-12-02,0,paypal
CUST_01003,Simple Start,30,2025-08-17,,2026-08-17,0,credit_card
CUST_01004,Plus,85,2025-11-20,,2026-11-20,0,bank_transfer
CUST_01005,Essentials,55,2024-12-01,,2025-12-01,0,credit_card
CUST_01006,Simple Start,30,2024-06-23,2024-10-15,,1,paypal
CUST_01007,Plus,85,2024-08-14,,2025-08-14,0,paypal
CUST_01008,Simple Start,30,2025-07-15,2025-10-07,,1,paypal
CUST_01009,Simple Start,30,2024-10-23,2025-07-15,,1,credit_card
CUST_01010,Plus,85,2024-08-03,2025-08-06,,1,paypal
CUST_01011,Advanced,200,2025-11-12,,2026-11-12,0,credit_card
CUST_01012,Simple Start,30,2024-08-06,,2025-08-06,0,credit_card
CUST_01013,Essentials,55,2026-01-16,,2027-01-16,0,bank_transfer
CUST_01014,Plus,85,2024-10-18,2025-04-05,,1,bank_transfer
CUST_01015,Simple Start,30,2025-03-31,2025-11-11,,1,paypal
CUST_01016,Advanced,200,2025-06-06,,2026-06-06,0,credit_card
CUST_01017,Advanced,200,2024-05-18,,2025-05-18,0,bank_transfer
CUST_01018,Advanced,200,2026-02-24,,2027-02-24,0,credit_card
CUST_01019,Simple Start,30,2024-07-25,,2025-07-25,0,credit_card
CUST_01020,Essentials,55,2024-08-03,2024-09-20,,1,paypal
CUST_01021,Plus,85,2025-01-01,,2026-01-01,0,paypal
CUST_01022,Simple Start,30,2026-02-07,2027-01-20,,1,paypal
CUST_01023,Advanced,200,2025-02-20,,2026-02-20,0,credit_card
CUST_01024,Essentials,55,2024-07-29,,2025-07-29,0,paypal
CUST_01025,Plus,85,2025-10-14,,2026-10-14,0,credit_card
CUST_01026,Essentials,55,2025-04-21,,2026-04-21,0,bank_transfer
CUST_01027,Plus,85,2024-07-27,,2025-07-27,0,credit_card
CUST_01028,Essentials,55,2025-03-24,,2026-03-24,0,paypal
CUST_01029,Advanced,200,2025-03-12,,2026-03-12,0,paypal
CUST_01030,Essentials,55,2026-01-25,2027-02-07,,1,credit_card
CUST_01031,Essentials,55,2025-12-01,2026-08-21,,1,credit_card
CUST_01032,Simple Start,30,2025-08-18,,2026-08-18,0,bank_transfer
CUST_01033,Plus,85,2025-03-07,2025-08-19,,1,credit_card
CUST_01034,Essentials,55,2026-03-31,,2027-03-31,0,credit_card
CUST_01035,Plus,85,2024-08-12,,2025-08-12,0,paypal
CUST_01036,Simple Start,30,2024-12-05,,2025-12-05,0,credit_card
CUST_01037,Advanced,200,2025-10-25,,2026-10-25,0,credit_card
CUST_01038,Plus,85,2025-10-19,,2026-10-19,0,paypal
CUST_01039,Essentials,55,2025-12-02,,2026-12-02,0,credit_card
CUST_01040,Simple Start,30,2025-10-24,2026-05-13,,1,bank_transfer
CUST_01041,Advanced,200,2025-07-24,,2026-07-24,0,paypal
CUST_01042,Plus,85,2024-09-15,,2025-09-15,0,bank_transfer
CUST_01043,Plus,85,2026-03-23,,2027-03-23,0,bank_transfer
CUST_01044,Plus,85,2025-01-20,,2026-01-20,0,paypal
CUST_01045,Advanced,200,2024-06-24,,2025-06-24,0,paypal
CUST_01046,Simple Start,30,2025-03-06,2025-11-01,,1,credit_card
CUST_01047,Essentials,55,2025-04-26,,2026-04-26,0,credit_card
CUST_01048,Essentials,55,2025-06-07,,2026-06-07,0,paypal
CUST_01049,Advanced,200,2025-06-07,,2026-06-07,0,paypal
CUST_01050,Simple Start,30,2024-06-13,2025-01-22,,1,paypal
CUST_01051,Simple Start,30,2026-01-21,,2027-01-21,0,paypal
CUST_01052,Advanced,200,2025-07-27,,2026-07-27,0,paypal
CUST_01053,Essentials,55,2025-02-22,,2026-02-22,0,paypal
CUST_01054,Plus,85,2025-01-29,,2026-01-29,0,bank_transfer
CUST_01055,Advanced,200,2025-02-22,,2026-02-22,0,bank_transfer
CUST_01056,Plus,85,2025-10-10,,2026-10-10,0,paypal
CUST_01057,Plus,85,2026-02-20,,2027-02-20,0,credit_card
CUST_01058,Advanced,200,2024-06-21,,2025-06-21,0,paypal
CUST_01059,Plus,85,2025-11-24,,2026-11-24,0,credit_card
CUST_01060,Advanced,200,2024-10-15,,2025-10-15,0,credit_card
CUST_01061,Advanced,200,2025-03-17,,2026-03-17,0,paypal
CUST_01062,Plus,85,2024-10-11,,2025-10-11,0,paypal
CUST_01063,Essentials,55,2024-06-21,,2025-06-21,0,bank_transfer
CUST_01064,Simple Start,30,2025-05-01,,2026-05-01,0,credit_card
CUST_01065,Advanced,200,2024-05-20,2024-11-10,,1,paypal
CUST_01066,Simple Start,30,2025-04-17,2025-10-20,,1,credit_card
CUST_01067,Advanced,200,2026-01-13,,2027-01-13,0,credit_card
CUST_01068,Simple Start,30,2024-08-24,,2025-08-24,0,bank_transfer
CUST_01069,Plus,85,2025-08-30,,2026-08-30,0,paypal
CUST_01070,Essentials,55,2025-09-01,,2026-09-01,0,paypal
CUST_01071,Plus,85,2025-02-07,2025-06-17,,1,bank_transfer
CUST_01072,Simple Start,30,2024-09-01,2024-10-17,,1,bank_transfer
CUST_01073,Plus,85,2025-07-16,,2026-07-16,0,paypal
CUST_01074,Advanced,200,2025-09-13,,2026-09-13,0,credit_card
CUST_01075,Plus,85,2024-08-27,,2025-08-27,0,paypal
CUST_01076,Plus,85,2025-12-28,,2026-12-28,0,bank_transfer
CUST_01077,Plus,85,2025-10-16,,2026-10-16,0,credit_card
CUST_01078,Essentials,55,2025-04-09,,2026-04-09,0,bank_transfer
CUST_01079,Essentials,55,2024-09-06,,2025-09-06,0,credit_card
CUST_01080,Plus,85,2025-12-20,,2026-12-20,0,paypal
CUST_01081,Advanced,200,2024-09-07,,2025-09-07,0,bank_transfer
CUST_01082,Advanced,200,2025-07-11,,2026-07-11,0,paypal
CUST_01083,Advanced,200,2024-08-04,,2025-08-04,0,paypal
CUST_01084,Plus,85,2025-07-26,,2026-07-26,0,bank_transfer
CUST_01085,Advanced,200,2026-01-25,,2027-01-25,0,bank_transfer
CUST_01086,Advanced,200,2025-03-13,2026-01-23,,1,credit_card
CUST_01087,Advanced,200,2024-06-27,,2025-06-27,0,credit_card
CUST_01088,Plus,85,2026-03-22,,2027-03-22,0,paypal
CUST_01089,Plus,85,2025-11-15,2026-09-19,,1,paypal
CUST_01090,Plus,85,2024-10-14,2025-06-02,,1,credit_card
CUST_01091,Advanced,200,2025-10-29,,2026-10-29,0,bank_transfer
CUST_01092,Advanced,200,2025-12-08,,2026-12-08,0,credit_card
CUST_01093,Simple Start,30,2025-04-14,2026-04-11,,1,credit_card
CUST_01094,Plus,85,2025-08-13,,2026-08-13,0,bank_transfer
CUST_01095,Advanced,200,2025-11-19,,2026-11-19,0,credit_card
CUST_01096,Simple Start,30,2025-01-22,,2026-01-22,0,paypal
CUST_01097,Simple Start,30,2025-09-14,,2026-09-14,0,paypal
CUST_01098,Essentials,55,2025-08-04,,2026-08-04,0,bank_transfer
CUST_01099,Essentials,55,2025-11-17,2026-11-27,,1,paypal
CUST_01100,Essentials,55,2025-06-25,,2026-06-25,0,bank_transfer
CUST_01101,Simple Start,30,2025-07-07,,2026-07-07,0,paypal
CUST_01102,Essentials,55,2026-04-02,2026-05-02,,1,credit_card
CUST_01103,Simple Start,30,2024-12-30,,2025-12-30,0,credit_card
CUST_01104,Essentials,55,2026-02-15,2026-03-29,,1,paypal
CUST_01105,Advanced,200,2025-04-27,,2026-04-27,0,credit_card
CUST_01106,Plus,85,2025-10-28,,2026-10-28,0,credit_card
CUST_01107,Essentials,55,2024-08-12,,2025-08-12,0,paypal
CUST_01108,Plus,85,2024-12-22,,2025-12-22,0,paypal
CUST_01109,Advanced,200,2025-06-15,,2026-06-15,0,paypal
CUST_01110,Simple Start,30,2026-04-14,,2027-04-14,0,paypal
CUST_01111,Simple Start,30,2024-07-30,2025-07-31,,1,credit_card
CUST_01112,Essentials,55,2024-10-27,,2025-10-27,0,paypal
CUST_01113,Essentials,55,2024-10-23,,2025-10-23,0,bank_transfer
CUST_01114,Plus,85,2024-07-11,,2025-07-11,0,paypal
CUST_01115,Advanced,200,2025-01-29,,2026-01-29,0,bank_transfer
CUST_01116,Advanced,200,2024-10-02,,2025-10-02,0,credit_card
CUST_01117,Advanced,200,2024-11-09,,2025-11-09,0,bank_transfer
CUST_01118,Essentials,55,2025-09-18,2026-06-09,,1,credit_card
CUST_01119,Advanced,200,2025-03-15,2025-09-16,,1,credit_card
CUST_01120,Advanced,200,2025-09-09,2026-04-08,,1,credit_card
CUST_01121,Advanced,200,2024-07-12,,2025-07-12,0,bank_transfer
CUST_01122,Plus,85,2025-10-31,2026-02-19,,1,bank_transfer
CUST_01123,Essentials,55,2025-04-21,,2026-04-21,0,paypal
CUST_01124,Advanced,200,2024-06-09,,2025-06-09,0,credit_card
CUST_01125,Essentials,55,2024-08-30,,2025-08-30,0,paypal
CUST_01126,Plus,85,2024-09-05,,2025-09-05,0,credit_card
CUST_01127,Plus,85,2024-05-25,,2025-05-25,0,paypal
CUST_01128,Plus,85,2024-05-20,,2025-05-20,0,credit_card
CUST_01129,Advanced,200,2024-07-21,,2025-07-21,0,bank_transfer
CUST_01130,Essentials,55,2025-12-01,,2026-12-01,0,paypal
CUST_01131,Plus,85,2025-09-30,2026-04-13,,1,paypal
CUST_01132,Plus,85,2024-11-04,,2025-11-04,0,bank_transfer
CUST_01133,Simple Start,30,2024-10-04,2025-01-23,,1,credit_card
CUST_01134,Simple Start,30,2025-07-17,,2026-07-17,0,bank_transfer
CUST_01135,Advanced,200,2024-07-08,,2025-07-08,0,credit_card
CUST_01136,Essentials,55,2025-08-10,2025-12-07,,1,paypal
CUST_01137,Advanced,200,2025-10-20,,2026-10-20,0,bank_transfer
CUST_01138,Simple Start,30,2024-07-10,2024-12-15,,1,credit_card
CUST_01139,Simple Start,30,2025-01-26,,2026-01-26,0,credit_card
CUST_01140,Advanced,200,2024-09-12,,2025-09-12,0,paypal
CUST_01141,Simple Start,30,2025-04-14,,2026-04-14,0,bank_transfer
CUST_01142,Simple Start,30,2026-01-17,,2027-01-17,0,bank_transfer
CUST_01143,Essentials,55,2025-02-19,,2026-02-19,0,paypal
CUST_01144,Essentials,55,2025-05-11,2026-02-16,,1,bank_transfer
CUST_01145,Plus,85,2025-05-30,,2026-05-30,0,paypal
CUST_01146,Essentials,55,2025-08-30,,2026-08-30,0,paypal
CUST_01147,Essentials,55,2024-09-02,2024-10-14,,1,paypal
CUST_01148,Simple Start,30,2026-04-05,2026-07-15,,1,credit_card
CUST_01149,Plus,85,2026-03-07,,2027-03-07,0,paypal
CUST_01150,Simple Start,30,2025-08-09,2026-08-23,,1,paypal
CUST_01151,Advanced,200,2025-07-19,,2026-07-19,0,credit_card
CUST_01152,Advanced,200,2024-09-09,,2025-09-09,0,bank_transfer
